1654389816,0.07
1654396492,0.07
1654399479,0.07
1654400873,0.07
1654401438,0.07
1654402419,0.07
1654403757,0.07
1654405046,0.1
1654405921,0.1
1654406796,0.1
1654407277,0.1
1654407635,0.1
1654408008,0.1
1654408377,0.1
1654408747,0.1
1654409911,0.1
1654411041,0.07
1654411725,0.07
1654412096,0.13
1654412819,0.16
1654413773,0.16
1654414224,0.16
1654414613,0.16
1654414983,0.16
1654415351,0.16
1654415728,0.1
1654416598,0.13
1654417846,0.1
1654418538,0.1
1654418919,0.1
1654419286,0.1
1654419836,0.1
1654420894,0.07
1654421481,0.07
1654421992,0.1
1654422352,0.1
1654422727,0.1
1654423104,0.1
1654424055,0.15
1654425020,0.21
1654425586,0.21
1654425958,0.21
1654426338,0.21
1654426713,0.18
1654427515,0.18
1654428253,0.21
1654428635,0.16
1654429041,0.13
1654429413,0.13
1654429794,0.1
1654430172,0.1
1654431326,0.13
1654433335,0.13
1654434622,0.13
1654435874,0.16
1654436471,0.13
1654436843,0.13
1654437213,0.13
1654437581,0.13
1654438525,0.07
1654439238,0.07
1654439679,0.07
1654440058,0.07
1654440427,0.07
1654440805,0.07
1654441183,0.07
1654442199,0.07
1654443089,0.07
1654443729,0.07
1654444092,0.07
1654444458,0.07
1654445040,0.07
1654446729,0.13
1654447949,0.16
1654448420,0.13
1654449371,0.13
1654450107,0.13
1654450568,0.13
1654450938,0.1
1654451311,0.13
1654451693,0.1
1654452447,0.1
1654453795,0.1
1654454581,0.07
1654455017,0.07
1654455384,0.07
1654456090,0.13
1654456903,0.13
1654457284,0.15
1654457699,0.15
1654458073,0.15
1654458458,0.15
1654458843,0.15
1654459215,0.15
1654460293,0.13
1654461054,0.13
1654461566,0.1
1654461936,0.1
1654462317,0.1
1654462700,0.07
1654463554,0.07
1654464378,0.07
1654464855,0.07
1654465248,0.07
1654465616,0.07
1654465995,0.07
