1654648412,0.09
1654655830,0.12
1654659752,0.12
1654661677,0.12
1654663507,0.09
1654664307,0.09
1654665239,0.09
1654666093,0.09
1654666587,0.09
1654666956,0.09
1654667351,0.09
1654667709,0.09
1654668531,0.12
1654669938,0.18
1654670877,0.18
1654671271,0.15
1654671884,0.13
1654673307,0.13
1654673576,0.13
1654674109,0.13
1654674502,0.16
1654674874,0.18
1654675720,0.18
1654677303,0.2
1654678143,0.15
1654678542,0.15
1654679282,0.15
1654680393,0.17
1654681100,0.17
1654681562,0.17
1654681943,0.15
1654682326,0.15
1654683418,0.17
1654684514,0.15
1654685098,0.15
1654685466,0.15
1654685833,0.15
1654686574,0.15
1654687388,0.17
1654687794,0.17
1654688238,0.17
1654688632,0.17
1654689019,0.17
1654689406,0.17
1654691007,0.25
1654693393,0.23
