1654303091,0.03
1654309721,0.03
1654313151,0.03
1654314504,0.03
1654314991,0.03
1654315899,0.03
1654317302,0.03
1654318121,0.03
1654318492,0.03
1654319106,0.03
1654320071,0.03
1654320590,0.03
1654320986,0.03
1654321365,0.03
1654321739,0.06
1654322113,0.06
1654322889,0.06
1654324217,0.06
1654325066,0.03
1654325486,0.06
1654325871,0.06
1654326721,0.06
1654327575,0.09
1654327985,0.06
1654328356,0.06
1654328726,0.06
1654329096,0.06
1654329498,0.06
1654330530,0.06
1654331632,0.1
1654332279,0.1
1654332651,0.1
1654333029,0.1
1654333878,0.16
1654334839,0.13
1654335366,0.16
1654335756,0.13
1654336132,0.13
1654336512,0.13
1654337195,0.1
1654338370,0.07
1654338983,0.07
1654339395,0.07
1654339762,0.07
1654340136,0.03
1654340853,0.03
1654341740,0.03
1654342164,0.03
1654342533,0.03
1654342911,0.03
1654343291,0.03
1654343673,0.03
1654344501,0.03
1654346479,0.06
1654347744,0.06
1654349196,0.03
1654349854,0.03
1654350218,0.03
1654350593,0.03
1654350970,0.03
1654351667,0.03
1654352522,0.03
1654352963,0.03
1654353355,0.03
1654353728,0.03
1654354103,0.03
1654354489,0.03
1654355086,0.03
1654356237,0.03
1654356900,0.1
1654357427,0.1
1654357793,0.1
