1653698502,0
1653704815,0
1653708519,0
1653710022,0
1653710825,0
1653712582,0
1653713685,0
1653714420,0
1653715559,0
1653716174,0
1653716627,0
1653716993,0.03
1653717368,0.06
1653718349,0.09
1653719844,0.09
1653720798,0.09
1653721167,0.09
1653722197,0.03
1653723038,0.09
1653723571,0.09
1653723951,0.12
1653724326,0.12
1653724717,0.15
1653726014,0.12
1653727291,0.2
1653727995,0.2
1653728360,0.2
1653729397,0.18
1653730321,0.18
1653731025,0.18
1653731393,0.09
1653731769,0.14
1653732615,0.17
1653733905,0.14
1653734666,0.14
1653735085,0.14
1653735466,0.14
1653736315,0.09
1653737213,0.09
1653737717,0.12
1653738106,0.15
1653738484,0.18
1653738866,0.18
1653739712,0.18
1653741987,0.07
1653743632,0.07
1653745053,0.03
1653745672,0.03
1653746045,0.03
1653746424,0.03
1653747501,0.03
1653748265,0.06
1653748844,0.06
1653749213,0.06
1653749592,0.03
1653749967,0.06
1653751103,0.09
1653752201,0.09
1653752925,0.03
1653753291,0.03
1653754047,0.03
1653756082,0.03
1653757326,0
1653758754,0
1653759576,0.03
1653760059,0.03
1653760432,0.03
1653760803,0.03
1653762159,0.1
1653763280,0.07
1653763985,0.07
1653764361,0.07
1653765268,0.07
1653765944,0.13
1653766417,0.13
1653766875,0.13
1653767247,0.13
1653767631,0.13
1653768005,0.13
1653769200,0.1
1653770113,0
1653770752,0.06
1653771120,0.06
1653771499,0.06
1653772379,0.06
1653773342,0.09
1653773982,0.09
1653774434,0.03
1653774807,0.03
1653775182,0.03
1653776288,0.03
1653777269,0
1653777887,0
1653778261,0
