1653526582,0.03
1653533920,0.03
1653536951,0.03
1653538652,0.03
1653540636,0.03
1653541777,0.03
1653543075,0.03
1653543799,0.03
1653544180,0.03
1653544548,0.1
1653545493,0.1
1653547061,0.1
1653548063,0.1
1653548601,0.13
1653549847,0.06
1653550502,0.06
1653550971,0.13
1653551342,0.1
1653551725,0.1
1653552672,0.13
1653554238,0.13
1653555102,0.18
1653555469,0.21
1653556468,0.23
1653557567,0.25
1653558349,0.23
1653558727,0.29
1653559110,0.23
1653560226,0.23
1653561389,0.15
1653562054,0.15
1653562421,0.13
1653562790,0.16
1653563767,0.13
1653564562,0.15
1653565075,0.15
1653565443,0.13
1653565811,0.18
1653566193,0.18
1653567574,0.24
1653570141,0.16
1653572443,0.16
1653573322,0.16
1653574029,0.16
1653575161,0.13
1653575800,0.09
1653576287,0.06
1653576672,0.06
1653577051,0.09
1653578099,0.12
1653579483,0.12
1653580333,0.12
1653580700,0.09
1653582163,0.06
1653584144,0.09
1653585412,0.09
1653586822,0.12
1653587455,0.06
1653587822,0.09
1653588925,0.09
1653590434,0.12
1653591344,0.1
1653592001,0.13
1653592951,0.16
1653593391,0.16
1653593840,0.16
1653594209,0.16
1653594588,0.19
1653594967,0.13
1653595886,0.13
1653597150,0.15
1653597899,0.09
1653598289,0.09
1653598659,0.09
1653599588,0.09
1653600588,0.09
1653601254,0.06
1653601751,0
