1653871960,0
1653879486,0.03
1653882871,0.03
1653884764,0.03
1653886924,0
1653888669,0.03
1653889498,0.03
1653889940,0.03
1653890322,0.03
1653891858,0.06
1653893347,0.03
1653894087,0.03
1653895434,0.03
1653896205,0.03
1653896686,0.03
1653897057,0.06
1653897431,0.03
1653898654,0.03
1653900108,0.06
1653900872,0.06
1653901673,0.09
1653903048,0.06
1653903897,0.03
1653904341,0.03
1653904724,0.07
1653905926,0.1
1653907132,0.1
1653907784,0.15
1653908157,0.09
1653908898,0.06
1653909948,0.03
1653910550,0
1653910981,0
1653911361,0.03
1653911746,0.03
1653912935,0.03
1653915794,0.1
1653918418,0.07
1653919251,0.13
1653920423,0.15
1653921215,0.15
1653921824,0.12
1653922195,0.12
1653922564,0.12
