1653353646,0.14
1653360730,0.14
1653363855,0.19
1653365828,0.17
1653367956,0.14
1653369139,0.14
1653370419,0.17
1653371122,0.17
1653371489,0.17
1653371863,0.17
1653373046,0.17
1653374537,0.17
1653375393,0.14
1653376211,0.17
1653377275,0.21
1653377872,0.21
1653378266,0.19
1653378646,0.19
1653379024,
1653380162,0.17
1653381571,0.14
1653382347,0.14
1653382723,0.14
1653383807,0.2
1653384837,0.22
1653385576,0.19
1653385943,0.19
1653386318,0.22
1653387454,0.22
1653388652,0.17
1653389307,0.17
1653389677,0.19
1653390192,0.19
1653391283,0.21
1653391899,0.21
1653392409,0.21
1653392782,0.21
1653393162,0.17
1653393542,0.19
1653395591,0.21
1653398528,0.24
1653400308,0.24
1653400851,0.26
1653402014,0.09
1653402803,0.09
1653403405,0.15
