1653268161,0.14
1653274863,0.17
1653278111,0.17
1653279741,0.14
1653281689,0.14
1653282859,0.17
1653284084,0.22
1653284772,0.22
1653285142,0.19
1653285521,0.19
1653286920,0.17
1653288439,0.19
1653289232,0.22
1653290478,0.22
1653291353,0.22
1653291968,0.24
1653292334,0.27
1653292714,0.25
1653294003,0.25
1653295306,0.22
1653296044,0.17
1653296415,0.14
1653297917,0.14
1653298583,0.14
1653299251,0.14
1653299609,0.14
1653299987,0.14
1653301278,0.17
1653302408,0.22
1653303041,0.22
1653303408,0.19
1653304217,0.19
1653305194,0.21
1653305767,0.21
1653306176,0.21
1653306555,0.21
1653306939,0.21
1653308124,0.17
1653310740,0.26
1653312982,0.3
